1965-01-01 00:00:00,boy,Edward,1280,CA,1280,0
1965-01-01 00:00:00,girl,Elizabeth,1676,CA,0,1676
1965-01-01 00:00:00,boy,Eric,2241,CA,2241,0
1965-01-01 00:00:00,boy,Frank,930,CA,930,0
1965-01-01 00:00:00,boy,Gary,1441,CA,1441,0
1965-01-01 00:00:00,boy,George,924,CA,924,0
1965-01-01 00:00:00,boy,Gregory,1669,CA,1669,0
1965-01-01 00:00:00,girl,Heather,404,CA,0,404
1965-01-01 00:00:00,boy,Jack,361,CA,361,0
1965-01-01 00:00:00,girl,Jacqueline,690,CA,0,690
1965-01-01 00:00:00,boy,James,5060,CA,5060,0
1965-01-01 00:00:00,girl,Janet,571,CA,0,571
1965-01-01 00:00:00,boy,Jason,383,CA,383,0
1965-01-01 00:00:00,boy,Jeffery,533,CA,533,0
1965-01-01 00:00:00,boy,Jeffrey,2263,CA,2263,0
1965-01-01 00:00:00,girl,Jennifer,1649,CA,0,1649
1965-01-01 00:00:00,boy,Jerry,752,CA,752,0
1965-01-01 00:00:00,girl,Jill,766,CA,0,766
1965-01-01 00:00:00,boy,John,6368,CA,6368,0
1965-01-01 00:00:00,boy,Jonathan,439,CA,439,0
1965-01-01 00:00:00,boy,Jose,917,CA,917,0
1965-01-01 00:00:00,boy,Joseph,2040,CA,2040,0
1965-01-01 00:00:00,boy,Juan,450,CA,450,0
1965-01-01 00:00:00,girl,Julie,2023,CA,0,2023
1965-01-01 00:00:00,girl,Karen,2714,CA,0,2714
1965-01-01 00:00:00,girl,Katherine,562,CA,0,562
1965-01-01 00:00:00,girl,Kathleen,1100,CA,0,1100
1965-01-01 00:00:00,girl,Kathryn,425,CA,0,425
1965-01-01 00:00:00,girl,Kathy,570,CA,0,570
1965-01-01 00:00:00,boy,Keith,833,CA,833,0
1965-01-01 00:00:00,girl,Kelly,1372,CA,0,1372
1965-01-01 00:00:00,boy,Kenneth,1994,CA,1994,0
1965-01-01 00:00:00,boy,Kevin,2427,CA,2427,0
1965-01-01 00:00:00,girl,Kim,921,CA,0,921
1965-01-01 00:00:00,girl,Kimberly,2538,CA,0,2538
1965-01-01 00:00:00,girl,Kristin,386,CA,0,386
1965-01-01 00:00:00,boy,Larry,826,CA,826,0
1965-01-01 00:00:00,girl,Laura,1731,CA,0,1731
1965-01-01 00:00:00,girl,Leslie,567,CA,0,567
1965-01-01 00:00:00,girl,Linda,1655,CA,0,1655
1965-01-01 00:00:00,girl,Lisa,4926,CA,0,4926
1965-01-01 00:00:00,girl,Lori,1216,CA,0,1216
1965-01-01 00:00:00,girl,Margaret,618,CA,0,618
1965-01-01 00:00:00,girl,Maria,1493,CA,0,1493
1965-01-01 00:00:00,boy,Mark,3592,CA,3592,0
1965-01-01 00:00:00,girl,Mary,2240,CA,0,2240
1965-01-01 00:00:00,boy,Matthew,1149,CA,1149,0
1965-01-01 00:00:00,girl,Melissa,648,CA,0,648
1965-01-01 00:00:00,boy,Michael,7835,CA,7835,0
1965-01-01 00:00:00,girl,Michele,796,CA,0,796
1965-01-01 00:00:00,girl,Michelle,1930,CA,0,1930
1965-01-01 00:00:00,girl,Monica,764,CA,0,764
1965-01-01 00:00:00,girl,Nancy,1004,CA,0,1004
1965-01-01 00:00:00,girl,Pamela,1127,CA,0,1127
1965-01-01 00:00:00,girl,Patricia,2020,CA,0,2020
1965-01-01 00:00:00,boy,Patrick,1224,CA,1224,0
1965-01-01 00:00:00,boy,Paul,2374,CA,2374,0
1965-01-01 00:00:00,girl,Paula,587,CA,0,587
1965-01-01 00:00:00,boy,Peter,873,CA,873,0
1965-01-01 00:00:00,boy,Phillip,484,CA,484,0
1965-01-01 00:00:00,boy,Randy,672,CA,672,0
1965-01-01 00:00:00,boy,Raymond,924,CA,924,0
1965-01-01 00:00:00,girl,Rebecca,1006,CA,0,1006
1965-01-01 00:00:00,girl,Rhonda,800,CA,0,800
1965-01-01 00:00:00,boy,Richard,3986,CA,3986,0
1965-01-01 00:00:00,boy,Robert,6247,CA,6247,0
1965-01-01 00:00:00,girl,Robin,972,CA,0,972
1965-01-01 00:00:00,boy,Rodney,844,CA,844,0
1965-01-01 00:00:00,boy,Ronald,1771,CA,1771,0
1965-01-01 00:00:00,boy,Russell,504,CA,504,0
1965-01-01 00:00:00,boy,Samuel,369,CA,369,0
1965-01-01 00:00:00,girl,Sandra,1536,CA,0,1536
1965-01-01 00:00:00,boy,Scott,2263,CA,2263,0
1965-01-01 00:00:00,boy,Sean,880,CA,880,0
1965-01-01 00:00:00,girl,Shannon,441,CA,0,441
1965-01-01 00:00:00,girl,Sharon,931,CA,0,931
1965-01-01 00:00:00,boy,Shawn,598,CA,598,0
1965-01-01 00:00:00,girl,Sherry,519,CA,0,519
1965-01-01 00:00:00,girl,Stacey,511,CA,0,511
1965-01-01 00:00:00,girl,Stacy,534,CA,0,534
1965-01-01 00:00:00,girl,Stephanie,1161,CA,0,1161
1965-01-01 00:00:00,boy,Stephen,1207,CA,1207,0
1965-01-01 00:00:00,boy,Steven,3030,CA,3030,0
1965-01-01 00:00:00,girl,Susan,2008,CA,0,2008
1965-01-01 00:00:00,girl,Tammy,1218,CA,0,1218
1965-01-01 00:00:00,girl,Teresa,1238,CA,0,1238
1965-01-01 00:00:00,boy,Terry,499,CA,499,0
1965-01-01 00:00:00,girl,Theresa,835,CA,0,835
1965-01-01 00:00:00,boy,Thomas,2199,CA,2199,0
1965-01-01 00:00:00,boy,Timothy,2077,CA,2077,0
1965-01-01 00:00:00,girl,Tina,1202,CA,0,1202
1965-01-01 00:00:00,boy,Todd,1193,CA,1193,0
1965-01-01 00:00:00,boy,Tony,598,CA,598,0
1965-01-01 00:00:00,girl,Tracy,1161,CA,0,1161
1965-01-01 00:00:00,boy,Troy,534,CA,534,0
1965-01-01 00:00:00,girl,Valerie,562,CA,0,562
1965-01-01 00:00:00,boy,Victor,608,CA,608,0
1965-01-01 00:00:00,girl,Victoria,455,CA,0,455
1965-01-01 00:00:00,boy,Vincent,642,CA,642,0
1965-01-01 00:00:00,girl,Wendy,1171,CA,0,1171
1965-01-01 00:00:00,boy,William,2799,CA,2799,0
1966-01-01 00:00:00,boy,Aaron,393,CA,393,0
1966-01-01 00:00:00,boy,Adam,331,CA,331,0
1966-01-01 00:00:00,girl,Amy,617,CA,0,617
1966-01-01 00:00:00,girl,Andrea,718,CA,0,718
1966-01-01 00:00:00,boy,Andrew,980,CA,980,0
1966-01-01 00:00:00,girl,Angela,1059,CA,0,1059
1966-01-01 00:00:00,girl,Anna,584,CA,0,584
1966-01-01 00:00:00,boy,Anthony,1989,CA,1989,0
1966-01-01 00:00:00,girl,April,380,CA,0,380
1966-01-01 00:00:00,girl,Barbara,869,CA,0,869
1966-01-01 00:00:00,boy,Bradley,344,CA,344,0
1966-01-01 00:00:00,girl,Brenda,833,CA,0,833
1966-01-01 00:00:00,boy,Brian,2395,CA,2395,0
1966-01-01 00:00:00,boy,Bryan,580,CA,580,0
1966-01-01 00:00:00,boy,Carlos,427,CA,427,0
1966-01-01 00:00:00,girl,Carol,621,CA,0,621
1966-01-01 00:00:00,girl,Carrie,355,CA,0,355
1966-01-01 00:00:00,girl,Catherine,703,CA,0,703
1966-01-01 00:00:00,boy,Charles,1531,CA,1531,0
1966-01-01 00:00:00,girl,Cheryl,949,CA,0,949
1966-01-01 00:00:00,girl,Christina,893,CA,0,893
1966-01-01 00:00:00,girl,Christine,1492,CA,0,1492
1966-01-01 00:00:00,boy,Christopher,2563,CA,2563,0
1966-01-01 00:00:00,girl,Cindy,654,CA,0,654
1966-01-01 00:00:00,boy,Craig,799,CA,799,0
1966-01-01 00:00:00,girl,Cynthia,1782,CA,0,1782
1966-01-01 00:00:00,girl,Dana,616,CA,0,616
1966-01-01 00:00:00,boy,Daniel,2529,CA,2529,0
1966-01-01 00:00:00,boy,David,6757,CA,6757,0
1966-01-01 00:00:00,girl,Dawn,926,CA,0,926
1966-01-01 00:00:00,girl,Deborah,1468,CA,0,1468
1966-01-01 00:00:00,girl,Debra,958,CA,0,958
1966-01-01 00:00:00,girl,Denise,1268,CA,0,1268
1966-01-01 00:00:00,boy,Dennis,692,CA,692,0
1966-01-01 00:00:00,girl,Diana,821,CA,0,821
1966-01-01 00:00:00,girl,Diane,769,CA,0,769
1966-01-01 00:00:00,boy,Donald,1177,CA,1177,0
1966-01-01 00:00:00,girl,Donna,999,CA,0,999
1966-01-01 00:00:00,boy,Douglas,910,CA,910,0
1966-01-01 00:00:00,boy,Edward,1222,CA,1222,0
1966-01-01 00:00:00,girl,Elizabeth,1544,CA,0,1544
1966-01-01 00:00:00,boy,Eric,2204,CA,2204,0
1966-01-01 00:00:00,boy,Frank,903,CA,903,0
1966-01-01 00:00:00,boy,Gary,1298,CA,1298,0
1966-01-01 00:00:00,boy,George,825,CA,825,0
1966-01-01 00:00:00,boy,Gregory,1512,CA,1512,0
1966-01-01 00:00:00,girl,Heather,421,CA,0,421
1966-01-01 00:00:00,girl,Jacqueline,643,CA,0,643
1966-01-01 00:00:00,boy,James,4908,CA,4908,0
1966-01-01 00:00:00,girl,Jamie,377,CA,0,377
1966-01-01 00:00:00,girl,Janet,505,CA,0,505
1966-01-01 00:00:00,boy,Jason,560,CA,560,0
1966-01-01 00:00:00,boy,Jeffery,534,CA,534,0
1966-01-01 00:00:00,boy,Jeffrey,2381,CA,2381,0
1966-01-01 00:00:00,girl,Jennifer,1917,CA,0,1917
1966-01-01 00:00:00,boy,Jerry,641,CA,641,0
1966-01-01 00:00:00,boy,Jesse,333,CA,333,0
1966-01-01 00:00:00,girl,Jill,708,CA,0,708
1966-01-01 00:00:00,boy,John,5749,CA,5749,0
1966-01-01 00:00:00,boy,Jonathan,432,CA,432,0
1966-01-01 00:00:00,boy,Jose,921,CA,921,0
1966-01-01 00:00:00,boy,Joseph,1928,CA,1928,0
1966-01-01 00:00:00,boy,Juan,482,CA,482,0
1966-01-01 00:00:00,girl,Julie,1878,CA,0,1878
1966-01-01 00:00:00,girl,Karen,2065,CA,0,2065
1966-01-01 00:00:00,girl,Katherine,479,CA,0,479
1966-01-01 00:00:00,girl,Kathleen,1036,CA,0,1036
1966-01-01 00:00:00,girl,Kathryn,408,CA,0,408
1966-01-01 00:00:00,girl,Kathy,478,CA,0,478
1966-01-01 00:00:00,boy,Keith,879,CA,879,0
1966-01-01 00:00:00,girl,Kelly,1273,CA,0,1273
1966-01-01 00:00:00,boy,Kenneth,1759,CA,1759,0
1966-01-01 00:00:00,boy,Kevin,2116,CA,2116,0
1966-01-01 00:00:00,girl,Kim,757,CA,0,757
1966-01-01 00:00:00,girl,Kimberly,2806,CA,0,2806
1966-01-01 00:00:00,girl,Kristin,416,CA,0,416
1966-01-01 00:00:00,boy,Larry,659,CA,659,0
1966-01-01 00:00:00,girl,Laura,1640,CA,0,1640
1966-01-01 00:00:00,girl,Leslie,615,CA,0,615
1966-01-01 00:00:00,girl,Linda,1221,CA,0,1221
1966-01-01 00:00:00,girl,Lisa,4927,CA,0,4927
1966-01-01 00:00:00,girl,Lori,1087,CA,0,1087
1966-01-01 00:00:00,girl,Margaret,541,CA,0,541
1966-01-01 00:00:00,girl,Maria,1412,CA,0,1412
1966-01-01 00:00:00,boy,Mark,3300,CA,3300,0
1966-01-01 00:00:00,girl,Mary,1852,CA,0,1852
1966-01-01 00:00:00,boy,Matthew,1234,CA,1234,0
1966-01-01 00:00:00,girl,Melissa,755,CA,0,755
1966-01-01 00:00:00,boy,Michael,7678,CA,7678,0
1966-01-01 00:00:00,girl,Michele,1036,CA,0,1036
1966-01-01 00:00:00,girl,Michelle,3299,CA,0,3299
1966-01-01 00:00:00,girl,Monica,756,CA,0,756
1966-01-01 00:00:00,girl,Nancy,1002,CA,0,1002
1966-01-01 00:00:00,girl,Pamela,892,CA,0,892
1966-01-01 00:00:00,girl,Patricia,1707,CA,0,1707
1966-01-01 00:00:00,boy,Patrick,1138,CA,1138,0
1966-01-01 00:00:00,boy,Paul,2285,CA,2285,0
1966-01-01 00:00:00,girl,Paula,547,CA,0,547
1966-01-01 00:00:00,boy,Peter,704,CA,704,0
1966-01-01 00:00:00,boy,Phillip,465,CA,465,0
1966-01-01 00:00:00,boy,Randy,560,CA,560,0
1966-01-01 00:00:00,boy,Raymond,806,CA,806,0
1966-01-01 00:00:00,girl,Rebecca,920,CA,0,920
1966-01-01 00:00:00,girl,Rhonda,664,CA,0,664
1966-01-01 00:00:00,boy,Richard,3716,CA,3716,0
1966-01-01 00:00:00,boy,Robert,5883,CA,5883,0
1966-01-01 00:00:00,girl,Robin,675,CA,0,675
1966-01-01 00:00:00,boy,Rodney,707,CA,707,0
1966-01-01 00:00:00,boy,Ronald,1682,CA,1682,0
1966-01-01 00:00:00,boy,Russell,427,CA,427,0
1966-01-01 00:00:00,boy,Samuel,361,CA,361,0
1966-01-01 00:00:00,girl,Sandra,1490,CA,0,1490
1966-01-01 00:00:00,boy,Scott,2221,CA,2221,0
1966-01-01 00:00:00,boy,Sean,1202,CA,1202,0
1966-01-01 00:00:00,girl,Shannon,515,CA,0,515
1966-01-01 00:00:00,girl,Sharon,827,CA,0,827
1966-01-01 00:00:00,boy,Shawn,701,CA,701,0
1966-01-01 00:00:00,girl,Sherry,471,CA,0,471
1966-01-01 00:00:00,girl,Stacey,529,CA,0,529
1966-01-01 00:00:00,girl,Stacy,556,CA,0,556
1966-01-01 00:00:00,girl,Stephanie,1125,CA,0,1125
1966-01-01 00:00:00,boy,Stephen,1244,CA,1244,0
1966-01-01 00:00:00,boy,Steven,2991,CA,2991,0
1966-01-01 00:00:00,girl,Susan,1823,CA,0,1823
1966-01-01 00:00:00,girl,Tammy,1169,CA,0,1169
1966-01-01 00:00:00,girl,Teresa,1153,CA,0,1153
1966-01-01 00:00:00,boy,Terry,410,CA,410,0
1966-01-01 00:00:00,girl,Theresa,681,CA,0,681
1966-01-01 00:00:00,boy,Thomas,1965,CA,1965,0
1966-01-01 00:00:00,boy,Timothy,2082,CA,2082,0
1966-01-01 00:00:00,girl,Tina,1281,CA,0,1281
1966-01-01 00:00:00,boy,Todd,1144,CA,1144,0
1966-01-01 00:00:00,boy,Tony,546,CA,546,0
1966-01-01 00:00:00,girl,Tracy,1142,CA,0,1142
1966-01-01 00:00:00,boy,Troy,571,CA,571,0
1966-01-01 00:00:00,girl,Valerie,456,CA,0,456
1966-01-01 00:00:00,boy,Victor,511,CA,511,0
1966-01-01 00:00:00,girl,Victoria,487,CA,0,487
1966-01-01 00:00:00,boy,Vincent,554,CA,554,0
1966-01-01 00:00:00,girl,Wendy,973,CA,0,973
1966-01-01 00:00:00,boy,William,2671,CA,2671,0
1967-01-01 00:00:00,boy,Aaron,467,CA,467,0
1967-01-01 00:00:00,girl,Amy,807,CA,0,807
1967-01-01 00:00:00,girl,Andrea,803,CA,0,803
1967-01-01 00:00:00,boy,Andrew,944,CA,944,0
1967-01-01 00:00:00,girl,Angela,1096,CA,0,1096
1967-01-01 00:00:00,girl,Anna,578,CA,0,578
1967-01-01 00:00:00,boy,Anthony,2126,CA,2126,0
1967-01-01 00:00:00,girl,April,533,CA,0,533
1967-01-01 00:00:00,girl,Barbara,749,CA,0,749
1967-01-01 00:00:00,boy,Bradley,330,CA,330,0
1967-01-01 00:00:00,girl,Brenda,733,CA,0,733
1967-01-01 00:00:00,boy,Brian,2501,CA,2501,0
1967-01-01 00:00:00,boy,Bryan,619,CA,619,0
1967-01-01 00:00:00,boy,Carlos,455,CA,455,0
1967-01-01 00:00:00,girl,Carol,577,CA,0,577
1967-01-01 00:00:00,girl,Carrie,392,CA,0,392
1967-01-01 00:00:00,girl,Catherine,671,CA,0,671
1967-01-01 00:00:00,boy,Charles,1472,CA,1472,0
1967-01-01 00:00:00,girl,Cheryl,899,CA,0,899
1967-01-01 00:00:00,girl,Christina,1054,CA,0,1054
1967-01-01 00:00:00,girl,Christine,1527,CA,0,1527
1967-01-01 00:00:00,boy,Christopher,2681,CA,2681,0
1967-01-01 00:00:00,girl,Cindy,569,CA,0,569
1967-01-01 00:00:00,boy,Craig,751,CA,751,0
1967-01-01 00:00:00,girl,Cynthia,1640,CA,0,1640
1967-01-01 00:00:00,girl,Dana,514,CA,0,514
1967-01-01 00:00:00,boy,Daniel,2481,CA,2481,0
1967-01-01 00:00:00,boy,David,6923,CA,6923,0
1967-01-01 00:00:00,girl,Dawn,962,CA,0,962
1967-01-01 00:00:00,girl,Deborah,1215,CA,0,1215
1967-01-01 00:00:00,girl,Debra,819,CA,0,819
1967-01-01 00:00:00,girl,Denise,1288,CA,0,1288
1967-01-01 00:00:00,boy,Dennis,715,CA,715,0
1967-01-01 00:00:00,boy,Derek,395,CA,395,0
1967-01-01 00:00:00,girl,Diana,813,CA,0,813
1967-01-01 00:00:00,girl,Diane,746,CA,0,746
1967-01-01 00:00:00,boy,Donald,1226,CA,1226,0
1967-01-01 00:00:00,girl,Donna,854,CA,0,854
1967-01-01 00:00:00,boy,Douglas,878,CA,878,0
1967-01-01 00:00:00,boy,Edward,1128,CA,1128,0
1967-01-01 00:00:00,girl,Elizabeth,1570,CA,0,1570
1967-01-01 00:00:00,boy,Eric,2547,CA,2547,0
1967-01-01 00:00:00,boy,Frank,835,CA,835,0
1967-01-01 00:00:00,boy,Gary,1136,CA,1136,0
1967-01-01 00:00:00,boy,George,780,CA,780,0
1967-01-01 00:00:00,boy,Gregory,1382,CA,1382,0
1967-01-01 00:00:00,girl,Heather,532,CA,0,532
1967-01-01 00:00:00,girl,Jacqueline,497,CA,0,497
1967-01-01 00:00:00,boy,James,4681,CA,4681,0
1967-01-01 00:00:00,girl,Janet,406,CA,0,406
1967-01-01 00:00:00,boy,Jason,818,CA,818,0
1967-01-01 00:00:00,boy,Jeffery,513,CA,513,0
1967-01-01 00:00:00,boy,Jeffrey,2266,CA,2266,0
1967-01-01 00:00:00,girl,Jennifer,1902,CA,0,1902
1967-01-01 00:00:00,boy,Jerry,627,CA,627,0
1967-01-01 00:00:00,boy,Jesse,362,CA,362,0
1967-01-01 00:00:00,boy,Jesus,342,CA,342,0
1967-01-01 00:00:00,girl,Jill,655,CA,0,655
1967-01-01 00:00:00,boy,Joel,338,CA,338,0
1967-01-01 00:00:00,boy,John,5644,CA,5644,0
1967-01-01 00:00:00,boy,Jonathan,475,CA,475,0
1967-01-01 00:00:00,boy,Jose,955,CA,955,0
1967-01-01 00:00:00,boy,Joseph,1982,CA,1982,0
1967-01-01 00:00:00,boy,Juan,483,CA,483,0
1967-01-01 00:00:00,girl,Julie,1983,CA,0,1983
1967-01-01 00:00:00,girl,Karen,1747,CA,0,1747
1967-01-01 00:00:00,girl,Katherine,473,CA,0,473
1967-01-01 00:00:00,girl,Kathleen,857,CA,0,857
1967-01-01 00:00:00,girl,Kathryn,402,CA,0,402
1967-01-01 00:00:00,girl,Kathy,450,CA,0,450
1967-01-01 00:00:00,boy,Keith,708,CA,708,0
1967-01-01 00:00:00,girl,Kelly,1260,CA,0,1260
1967-01-01 00:00:00,boy,Kenneth,1678,CA,1678,0
1967-01-01 00:00:00,boy,Kevin,2104,CA,2104,0
1967-01-01 00:00:00,girl,Kim,627,CA,0,627
1967-01-01 00:00:00,girl,Kimberly,2858,CA,0,2858
1967-01-01 00:00:00,girl,Kristen,383,CA,0,383
1967-01-01 00:00:00,girl,Kristin,434,CA,0,434
1967-01-01 00:00:00,boy,Larry,696,CA,696,0
1967-01-01 00:00:00,girl,Laura,1636,CA,0,1636
1967-01-01 00:00:00,girl,Leslie,557,CA,0,557
1967-01-01 00:00:00,girl,Linda,1059,CA,0,1059
1967-01-01 00:00:00,girl,Lisa,4623,CA,0,4623
1967-01-01 00:00:00,girl,Lori,1118,CA,0,1118
1967-01-01 00:00:00,boy,Luis,323,CA,323,0
1967-01-01 00:00:00,girl,Margaret,455,CA,0,455
1967-01-01 00:00:00,girl,Maria,1482,CA,0,1482
1967-01-01 00:00:00,boy,Mark,3250,CA,3250,0
1967-01-01 00:00:00,girl,Mary,1619,CA,0,1619
1967-01-01 00:00:00,boy,Matthew,1423,CA,1423,0
1967-01-01 00:00:00,girl,Melissa,983,CA,0,983
1967-01-01 00:00:00,boy,Michael,8132,CA,8132,0
1967-01-01 00:00:00,girl,Michele,1032,CA,0,1032
1967-01-01 00:00:00,girl,Michelle,3710,CA,0,3710
1967-01-01 00:00:00,girl,Monica,781,CA,0,781
1967-01-01 00:00:00,girl,Nancy,929,CA,0,929
1967-01-01 00:00:00,girl,Nicole,450,CA,0,450
1967-01-01 00:00:00,girl,Pamela,875,CA,0,875
1967-01-01 00:00:00,girl,Patricia,1615,CA,0,1615
1967-01-01 00:00:00,boy,Patrick,1169,CA,1169,0
1967-01-01 00:00:00,boy,Paul,2195,CA,2195,0
1967-01-01 00:00:00,girl,Paula,519,CA,0,519
1967-01-01 00:00:00,boy,Peter,765,CA,765,0
1967-01-01 00:00:00,boy,Phillip,424,CA,424,0
1967-01-01 00:00:00,girl,Rachel,395,CA,0,395
1967-01-01 00:00:00,boy,Randy,483,CA,483,0
1967-01-01 00:00:00,boy,Raymond,763,CA,763,0
1967-01-01 00:00:00,girl,Rebecca,933,CA,0,933
1967-01-01 00:00:00,girl,Rhonda,657,CA,0,657
1967-01-01 00:00:00,boy,Richard,3631,CA,3631,0
1967-01-01 00:00:00,boy,Robert,5580,CA,5580,0
1967-01-01 00:00:00,girl,Robin,577,CA,0,577
1967-01-01 00:00:00,boy,Rodney,524,CA,524,0
1967-01-01 00:00:00,boy,Ronald,1545,CA,1545,0
1967-01-01 00:00:00,boy,Russell,414,CA,414,0
1967-01-01 00:00:00,boy,Samuel,353,CA,353,0
1967-01-01 00:00:00,girl,Sandra,1408,CA,0,1408
1967-01-01 00:00:00,boy,Scott,2346,CA,2346,0
1967-01-01 00:00:00,boy,Sean,1309,CA,1309,0
1967-01-01 00:00:00,girl,Shannon,587,CA,0,587
1967-01-01 00:00:00,girl,Sharon,696,CA,0,696
1967-01-01 00:00:00,boy,Shawn,691,CA,691,0
1967-01-01 00:00:00,girl,Sherry,431,CA,0,431
1967-01-01 00:00:00,girl,Stacey,573,CA,0,573
1967-01-01 00:00:00,girl,Stacy,664,CA,0,664
1967-01-01 00:00:00,girl,Stephanie,1441,CA,0,1441
1967-01-01 00:00:00,boy,Stephen,1230,CA,1230,0
1967-01-01 00:00:00,boy,Steven,2883,CA,2883,0
1967-01-01 00:00:00,girl,Susan,1641,CA,0,1641
1967-01-01 00:00:00,girl,Tammy,1143,CA,0,1143
1967-01-01 00:00:00,girl,Teresa,1014,CA,0,1014
1967-01-01 00:00:00,boy,Terry,392,CA,392,0
1967-01-01 00:00:00,girl,Theresa,696,CA,0,696
1967-01-01 00:00:00,boy,Thomas,1992,CA,1992,0
1967-01-01 00:00:00,girl,Tiffany,372,CA,0,372
1967-01-01 00:00:00,boy,Timothy,2042,CA,2042,0
1967-01-01 00:00:00,girl,Tina,1341,CA,0,1341
1967-01-01 00:00:00,boy,Todd,1119,CA,1119,0
1967-01-01 00:00:00,boy,Tony,490,CA,490,0
1967-01-01 00:00:00,girl,Tracy,1125,CA,0,1125
1967-01-01 00:00:00,boy,Troy,667,CA,667,0
1967-01-01 00:00:00,girl,Valerie,505,CA,0,505
1967-01-01 00:00:00,boy,Victor,511,CA,511,0
1967-01-01 00:00:00,girl,Victoria,489,CA,0,489
1967-01-01 00:00:00,boy,Vincent,512,CA,512,0
1967-01-01 00:00:00,girl,Wendy,1139,CA,0,1139
1967-01-01 00:00:00,boy,William,2743,CA,2743,0
1968-01-01 00:00:00,boy,Aaron,557,CA,557,0
1968-01-01 00:00:00,girl,Alicia,397,CA,0,397
1968-01-01 00:00:00,girl,Amy,800,CA,0,800
1968-01-01 00:00:00,girl,Andrea,770,CA,0,770
1968-01-01 00:00:00,boy,Andrew,956,CA,956,0
1968-01-01 00:00:00,girl,Angela,1266,CA,0,1266
1968-01-01 00:00:00,girl,Anna,497,CA,0,497
1968-01-01 00:00:00,boy,Anthony,2023,CA,2023,0
1968-01-01 00:00:00,girl,April,444,CA,0,444
1968-01-01 00:00:00,girl,Barbara,687,CA,0,687
1968-01-01 00:00:00,boy,Benjamin,333,CA,333,0
1968-01-01 00:00:00,boy,Bradley,336,CA,336,0
1968-01-01 00:00:00,girl,Brenda,682,CA,0,682
1968-01-01 00:00:00,boy,Brian,2699,CA,2699,0
1968-01-01 00:00:00,boy,Bryan,633,CA,633,0
1968-01-01 00:00:00,boy,Carlos,502,CA,502,0
1968-01-01 00:00:00,girl,Carol,542,CA,0,542
1968-01-01 00:00:00,girl,Carrie,468,CA,0,468
1968-01-01 00:00:00,girl,Catherine,581,CA,0,581
1968-01-01 00:00:00,boy,Charles,1460,CA,1460,0
1968-01-01 00:00:00,girl,Cheryl,751,CA,0,751
1968-01-01 00:00:00,boy,Christian,330,CA,330,0
1968-01-01 00:00:00,girl,Christina,1259,CA,0,1259
1968-01-01 00:00:00,girl,Christine,1627,CA,0,1627
1968-01-01 00:00:00,boy,Christopher,2843,CA,2843,0
1968-01-01 00:00:00,girl,Cindy,492,CA,0,492
1968-01-01 00:00:00,boy,Craig,790,CA,790,0
1968-01-01 00:00:00,girl,Cynthia,1396,CA,0,1396
1968-01-01 00:00:00,girl,Dana,516,CA,0,516
1968-01-01 00:00:00,boy,Daniel,2540,CA,2540,0
1968-01-01 00:00:00,boy,David,6490,CA,6490,0
1968-01-01 00:00:00,girl,Dawn,968,CA,0,968
1968-01-01 00:00:00,girl,Deborah,1120,CA,0,1120
